"";"study";"condition_arm1";"condition_arm2";"descr_arm1";"descr_arm2";"multi_arm1";"multi_arm2";".g";".g_se";"primary_calc";"outcome_type";"outcome_domain";"time";"time_weeks";"instrument";"rating";"mean_arm1";"mean_arm2";"sd_arm1";"sd_arm2";"n_arm1";"n_arm2";"bl_mean_arm1";"bl_sd_arm1";"bl_n_arm1";"bl_mean_arm2";"bl_sd_arm2";"bl_n_arm2";"dich";"dich_type";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"change";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"other_statistic";"precalc_g";"precalc_g_se";"rand_arm1";"rand_arm2";"n_drop_study1";"n_drop_study2";"n_drop_treat1";"n_drop_treat2";"def_drop_treat";"year";"comorbid_mental";"comorbid_physical";"format_unguided";"commericial";"program_name";"support_unguided";"initial_screening";"forum_unguided";"n_sessions_planned";"n_sessions_received";"country";"income_level";"age_group";"mean_age";"percent_women";"recruitment";"diagnosis";"target_group";"sg";"ac";"ba";"itt";"rob";"domain.1";"domain.2";"domain.3";"domain.4";"domain.5";"overall";".id";".g_negative";".log_rr";".log_rr_se";".event_arm1";".event_arm2";".totaln_arm1";".totaln_arm2";"full_reference"
"204";"Lobner, 2018";"cbt";"cau";NA;NA;NA;NA;0,426080340393993;0,10485846104505;0;"remission";"depression";"FU1";24;"PHQ-9";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"remission based on cut-off";"BDI<= 9";99;56;320;327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;327;"98";"40";NA;NA;NA;2018;"n";"n";"internet";"n";"MoodGym";"pure";"y";"n";5;NA;"eu";"high";"adul";43,89;0,6847;"clin";"mood";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Lobner_2018_remission_PHQ-9_FU1_24_self-report_cbt_cau_NA_NA";-0,426080340393993;0,591407334502922;0,147563711604913;99;56;320;327;"Lobner M, Pabst A, Stein J, et al. Computerized cognitive behavior therapy for patients with mild to moderately severe depression in primary care: A pragmatic cluster randomized controlled trial (@ktiv). J Affect Disord 2018-238: 317-26."
"205";"Lobner, 2018";"cbt";"cau";NA;NA;NA;NA;0,358758898470902;0,114569391239627;0;"response";"depression";"post";6;"BDI-II";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"response";"score decrease of 50% from baseline";75;45;320;327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;327;"62";"21";9;NA;"discontinued intervention";2018;"n";"n";"internet";"n";"MoodGym";"pure";"y";"n";5;NA;"eu";"high";"adul";43,89;0,6847;"clin";"mood";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Lobner_2018_response_BDI-II_post_6_self-report_cbt_cau_NA_NA";-0,358758898470902;0,532464798869472;0,171383930343601;75;45;320;327;"Lobner M, Pabst A, Stein J, et al. Computerized cognitive behavior therapy for patients with mild to moderately severe depression in primary care: A pragmatic cluster randomized controlled trial (@ktiv). J Affect Disord 2018-238: 317-26."
"206";"Lobner, 2018";"cbt";"cau";NA;NA;NA;NA;0,610799286273475;0,0958028162932421;0;"response";"depression";"FU1";24;"BDI-II";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"response";"score decrease of 50% from baseline";149;73;320;327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;327;"98";"40";NA;NA;NA;2018;"n";"n";"internet";"n";"MoodGym";"pure";"y";"n";5;NA;"eu";"high";"adul";43,89;0,6847;"clin";"mood";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Lobner_2018_response_BDI-II_FU1_24_self-report_cbt_cau_NA_NA";-0,610799286273475;0,735126039900549;0,119276718421594;149;73;320;327;"Lobner M, Pabst A, Stein J, et al. Computerized cognitive behavior therapy for patients with mild to moderately severe depression in primary care: A pragmatic cluster randomized controlled trial (@ktiv). J Affect Disord 2018-238: 317-26."
"207";"Lobner, 2018";"cbt";"cau";NA;NA;NA;NA;0,236115417944988;0,111346981865048;0;"response";"depression";"post";6;"PHQ-9";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"response";"score decrease of 50% from baseline";72;52;320;327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;327;"98";"40";96;NA;"did not access moodgym during observation period";2018;"n";"n";"internet";"n";"MoodGym";"pure";"y";"n";5;NA;"eu";"high";"adul";43,89;0,6847;"clin";"mood";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Lobner_2018_response_PHQ-9_post_6_self-report_cbt_cau_NA_NA";-0,236115417944988;0,347061575538109;0,164123594111642;72;52;320;327;"Lobner M, Pabst A, Stein J, et al. Computerized cognitive behavior therapy for patients with mild to moderately severe depression in primary care: A pragmatic cluster randomized controlled trial (@ktiv). J Affect Disord 2018-238: 317-26."
"208";"Lobner, 2018";"cbt";"cau";NA;NA;NA;NA;0,53113964179652;0,094100797305387;0;"response";"depression";"FU1";24;"PHQ-9";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"response";"score decrease of 50% from baseline";147;80;320;327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;327;"62";"21";NA;NA;NA;2018;"n";"n";"internet";"n";"MoodGym";"pure";"y";"n";5;NA;"eu";"high";"adul";43,89;0,6847;"clin";"mood";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Lobner_2018_response_PHQ-9_FU1_24_self-report_cbt_cau_NA_NA";-0,53113964179652;0,630045127208336;0,114540897119327;147;80;320;327;"Lobner M, Pabst A, Stein J, et al. Computerized cognitive behavior therapy for patients with mild to moderately severe depression in primary care: A pragmatic cluster randomized controlled trial (@ktiv). J Affect Disord 2018-238: 317-26."
"209";"Lobner, 2018";"cbt";"cau";NA;NA;NA;NA;0,1939441061092;0,0854271992149894;1;"msd";"QoL";"post";6;"EQ-5D-5L";"self-report";79,3;74,5;13,8;31,03;253;302;"74.3";"12.78";320;"74.3";"11.07";327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;327;"62";"21";96;NA;"did not access moodgym during observation period";2018;"n";"n";"internet";"n";"MoodGym";"pure";"y";"n";5;NA;"eu";"high";"adul";43,89;0,6847;"clin";"mood";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Lobner_2018_msd_EQ-5D-5L_post_6_self-report_cbt_cau_NA_NA";0,1939441061092;NA;NA;NA;NA;NA;NA;"Lobner M, Pabst A, Stein J, et al. Computerized cognitive behavior therapy for patients with mild to moderately severe depression in primary care: A pragmatic cluster randomized controlled trial (@ktiv). J Affect Disord 2018-238: 317-26."
"210";"Lobner, 2018";"cbt";"cau";NA;NA;NA;NA;0,189142164572498;0,0902245342556066;1;"msd";"QoL";"FU1";24;"EQ-5D-5L";"self-report";82,4;76,6;16,53;37,96;217;286;"74.3";"12.78";320;"74.3";"11.07";327;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;327;"98";"40";NA;NA;NA;2018;"n";"n";"internet";"n";"MoodGym";"pure";"y";"n";5;NA;"eu";"high";"adul";43,89;0,6847;"clin";"mood";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Lobner_2018_msd_EQ-5D-5L_FU1_24_self-report_cbt_cau_NA_NA";0,189142164572498;NA;NA;NA;NA;NA;NA;"Lobner M, Pabst A, Stein J, et al. Computerized cognitive behavior therapy for patients with mild to moderately severe depression in primary care: A pragmatic cluster randomized controlled trial (@ktiv). J Affect Disord 2018-238: 317-26."
"211";"Lobner, 2018";"cbt";"cau";NA;NA;NA;NA;NA;NA;1;"msd";"treatment satisfaction";"post";6;"USE Shortened- 7 point scale";"self-report";4,7;NA;1,41;NA;192;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;320;"62";NA;96;NA;"did not access moodgym during observation period";2018;"n";"n";"internet";"n";"MoodGym";"pure";"y";"n";5;NA;"eu";"high";"adul";43,89;0,6847;"clin";"mood";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Lobner_2018_msd_USEShortened-7pointscale_post_6_self-report_cbt_cau_NA_NA";NA;NA;NA;NA;NA;NA;NA;"Lobner M, Pabst A, Stein J, et al. Computerized cognitive behavior therapy for patients with mild to moderately severe depression in primary care: A pragmatic cluster randomized controlled trial (@ktiv). J Affect Disord 2018-238: 317-26."
"212";"Lobner, 2018";"cbt";"cau";NA;NA;NA;NA;NA;NA;1;"msd";"treatment satisfaction";"FU1";24;"USE Shortened- 7 point scale";"self-report";4,6;NA;1,2;NA;139;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;320;320;"98";NA;NA;NA;NA;2018;"n";"n";"internet";"n";"MoodGym";"pure";"y";"n";5;NA;"eu";"high";"adul";43,89;0,6847;"clin";"mood";"adul";"1";"?";"sr";1;3;"Some concerns";"Low risk";"Low risk";"Low risk";"Low risk";"Some concerns";"Lobner_2018_msd_USEShortened-7pointscale_FU1_24_self-report_cbt_cau_NA_NA";NA;NA;NA;NA;NA;NA;NA;"Lobner M, Pabst A, Stein J, et al. Computerized cognitive behavior therapy for patients with mild to moderately severe depression in primary care: A pragmatic cluster randomized controlled trial (@ktiv). J Affect Disord 2018-238: 317-26."
"213";"Lokman, 2017";"cbt";"wl";NA;NA;NA;NA;0,386733093947699;0,111294711027272;1;"msd";"depression";"post";12;"IDS-SR";"self-report";20,35;24,04;10,15;8,84;165;164;"25.69";"8.2200000000000006";165;"24.91";"8.32";164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;165;164;"68";"24";49;NA;"did not create account (n= 38), did not log in even once (n=11)";2017;"n";"n";"internet";"n";"complaint­directed mini­interventions (CDMIs)";"demand";"n";"n";4;NA;"eu";"high";"adul";43;0,757;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Lokman_2017_msd_IDS-SR_post_12_self-report_cbt_wl_NA_NA";-0,386733093947699;NA;NA;NA;NA;NA;NA;"Lokman, S., Leone, S., Sommers-Spijkerman, M., Poel, A., Smit, F., & Boon, B. (2017). Complaint-Directed Mini-Interventions for Depressive Complaints: a Randomized Controlled Trial of Unguided Web-Based Self-Help Interventions. Journal of medical Internet research, 19(1), e4."
"214";"Lokman, 2017";"cbt";"wl";NA;NA;NA;NA;-0,244569350551775;0,110677408590685;1;"msd";"well-being";"post";12;"WEMWBS";"self-report";46,17;44,01;9,38;8,2;165;164;"42.84";"7.71";165;"43.25";"7.81";164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;165;164;"68";"24";49;NA;"did not create account (n= 38), did not log in even once (n=11)";2017;"n";"n";"internet";"n";"complaint­directed mini­interventions (CDMIs)";"demand";"n";"n";4;NA;"eu";"high";"adul";43;0,757;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Lokman_2017_msd_WEMWBS_post_12_self-report_cbt_wl_NA_NA";0,244569350551775;NA;NA;NA;NA;NA;NA;"Lokman, S., Leone, S., Sommers-Spijkerman, M., Poel, A., Smit, F., & Boon, B. (2017). Complaint-Directed Mini-Interventions for Depressive Complaints: a Randomized Controlled Trial of Unguided Web-Based Self-Help Interventions. Journal of medical Internet research, 19(1), e4."
"215";"Lokman, 2017";"cbt";"wl";NA;NA;NA;NA;NA;NA;1;"msd";"treatment satisfaction";"post";12;"10 point scale";"self-report";6,3;NA;1,8;NA;164;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;165;164;"68";"24";49;NA;"did not create account (n= 38), did not log in even once (n=11)";2017;"n";"n";"internet";"n";"complaint­directed mini­interventions (CDMIs)";"demand";"n";"n";4;NA;"eu";"high";"adul";43;0,757;"com";"cut";"adul";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Lokman_2017_msd_10pointscale_post_12_self-report_cbt_wl_NA_NA";NA;NA;NA;NA;NA;NA;NA;"Lokman, S., Leone, S., Sommers-Spijkerman, M., Poel, A., Smit, F., & Boon, B. (2017). Complaint-Directed Mini-Interventions for Depressive Complaints: a Randomized Controlled Trial of Unguided Web-Based Self-Help Interventions. Journal of medical Internet research, 19(1), e4."
"216";"Lukas, 2021";"other psy";"wl";"Approach-avoidance modification training+ CBT";NA;NA;NA;1,21412248671322;0,248584136989605;1;"msd";"depression";"post";2;"PHQ-9";"self-report";8,11;13,48;4,07;4,69;40;37;"11.65";"5.27";40;"14.87";"4.43";37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;37;"13";"1";13;NA;"did not initiate treatment over the intervention period";2021;"n";"n";"mobile";"y";"mentalis Phoenix (MT-Phoenix)";"auto";"n";"n";13;"5.89";"eu";"high";"adul";29,86;0,7273;"com";"cut";"adul";"1";"?";"sr";1;3;"High risk";"Low risk";"High risk";"Low risk";"Some concerns";"High risk";"Lukas_2021_msd_PHQ-9_post_2_self-report_otherpsy_wl_NA_NA";-1,21412248671322;NA;NA;NA;NA;NA;NA;"Lukas, C. A., et al. (2021). ""A gamified smartphone-based intervention for depression: Randomized controlled pilot trial."" JMIR Mental Health 8(7)."
"217";"Lukas, 2021";"other psy";"wl";"Approach-avoidance modification training+ CBT";NA;NA;NA;0,88517353735376;0,239203999877752;1;"msd";"depression";"FU1";12;"PHQ-9";"self-report";9,55;13,79;4,64;4,85;40;37;"11.65";"5.27";40;"14.87";"4.43";37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;37;"6";"4";NA;NA;NA;2021;"n";"n";"mobile";"y";"mentalis Phoenix (MT-Phoenix)";"auto";"n";"n";13;"5.89";"eu";"high";"adul";29,86;0,7273;"com";"cut";"adul";"1";"?";"sr";1;3;"High risk";"Low risk";"High risk";"Low risk";"Some concerns";"High risk";"Lukas_2021_msd_PHQ-9_FU1_12_self-report_otherpsy_wl_NA_NA";-0,88517353735376;NA;NA;NA;NA;NA;NA;"Lukas, C. A., et al. (2021). ""A gamified smartphone-based intervention for depression: Randomized controlled pilot trial."" JMIR Mental Health 8(7)."
"218";"Lukas, 2021";"other psy";"wl";"Approach-avoidance modification training+ CBT";NA;NA;NA;-0,773418036260992;0,236622943036251;1;"msd";"well-being";"post";2;"WHO-5";"self-report";10,76;7,75;4,25;3,37;40;37;"7.77";"4.5";40;"7.67";"3.09";37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;37;"13";"1";13;NA;"did not initiate treatment over the intervention period";2021;"n";"n";"mobile";"y";"mentalis Phoenix (MT-Phoenix)";"auto";"n";"n";13;"5.89";"eu";"high";"adul";29,86;0,7273;"com";"cut";"adul";"1";"?";"sr";1;3;"High risk";"Low risk";"High risk";"Low risk";"Some concerns";"High risk";"Lukas_2021_msd_WHO-5_post_2_self-report_otherpsy_wl_NA_NA";0,773418036260992;NA;NA;NA;NA;NA;NA;"Lukas, C. A., et al. (2021). ""A gamified smartphone-based intervention for depression: Randomized controlled pilot trial."" JMIR Mental Health 8(7)."
"219";"Lukas, 2021";"other psy";"wl";"Approach-avoidance modification training+ CBT";NA;NA;NA;-0,684123125340339;0,234793660045406;1;"msd";"well-being";"FU1";12;"WHO-5";"self-report";10,57;7,91;4,09;3,57;40;37;"7.77";"4.5";40;"7.67";"3.09";37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;37;"6";"4";NA;NA;NA;2021;"n";"n";"mobile";"y";"mentalis Phoenix (MT-Phoenix)";"auto";"n";"n";13;"5.89";"eu";"high";"adul";29,86;0,7273;"com";"cut";"adul";"1";"?";"sr";1;3;"High risk";"Low risk";"High risk";"Low risk";"Some concerns";"High risk";"Lukas_2021_msd_WHO-5_FU1_12_self-report_otherpsy_wl_NA_NA";0,684123125340339;NA;NA;NA;NA;NA;NA;"Lukas, C. A., et al. (2021). ""A gamified smartphone-based intervention for depression: Randomized controlled pilot trial."" JMIR Mental Health 8(7)."
"220";"Mason, 2022";"cbt";"wl";"text-based cbt";NA;NA;NA;0,58;0,2;1;"other stat";"depression";"post";4;"BDI-2";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"p = 0.004";-0,58;0,2;53;49;NA;NA;NA;NA;NA;2023;"n";"n";"other";"n";"text-based CBT";"demand";"n";"n";NA;NA;"us";"high";"yadul";22;0,83;"com";"cut";"yadul";"1";"1";"sr";0;3;"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Some concerns";"Mason_2023_otherstat_BDI-2_post_4_self-report_cbt_wl_NA_NA";-0,58;NA;NA;NA;NA;NA;NA;"Mason, M. J., Coatsworth, J. D., Zaharakis, N., Russell, M., Wallis, D., Brown, A., & Hale, C. (2022). Treating Young Adult Depression With Text-Delivered Cognitive Behavioral Therapy: A Pilot Randomized Clinical Trial. Behavior Therapy. doi:10.1016/j.beth.2022905"
"221";"Mason, 2022";"cbt";"wl";"text-based cbt";NA;NA;NA;0,19;0,2;1;"other stat";"depression";"FU1";8;"BDI-2";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"p = 0.33";-0,19;0,2;53;49;NA;NA;NA;NA;NA;2023;"n";"n";"other";"n";"text-based CBT";"demand";"n";"n";NA;NA;"us";"high";"yadul";22;0,83;"com";"cut";"yadul";"1";"1";"sr";0;3;"Low risk";"Some concerns";"Low risk";"Low risk";"Some concerns";"Some concerns";"Mason_2023_otherstat_BDI-2_FU1_8_self-report_cbt_wl_NA_NA";-0,19;NA;NA;NA;NA;NA;NA;"Mason, M. J., Coatsworth, J. D., Zaharakis, N., Russell, M., Wallis, D., Brown, A., & Hale, C. (2022). Treating Young Adult Depression With Text-Delivered Cognitive Behavioral Therapy: A Pilot Randomized Clinical Trial. Behavior Therapy. doi:10.1016/j.beth.2022905"
"222";"Meyer, 2015";"cbt";"wl";NA;NA;NA;NA;0,566846690904487;0,159937831653;1;"msd";"depression";"post";12;"PHQ-9";"self-report";10,08;13,64;6,37;6,14;78;85;"16.62";"3.44";78;"17.2";"3.86";85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78;85;"17";"12";22;NA;"not activated voucher(n=8), completed fewer than 4 modules or spent less than 60 minutes in the program (n= 14)";2015;"n";"y";"internet";"y";"Deprexis";"auto";"y";"n";10;"390 min";"eu";"high";"adul";42;0,748;"oth";"cut";"adul";"1";"?";"sr";1;3;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Meyer_2015_msd_PHQ-9_post_12_self-report_cbt_wl_NA_NA";-0,566846690904487;NA;NA;NA;NA;NA;NA;"Meyer B, Bierbrodt J, Schroder J, Berger T, Beevers CG, Weiss M, et al. Effects of an Internet intervention (Deprexis) on severe depression symptoms: Randomized controlled trial. Internet Interventions. 2015;2(1):48-59."
"223";"Meyer, 2015";"cbt";"wl";NA;NA;NA;NA;0,331625207643018;0,157878865677109;1;"msd";"depression";"FU1";24;"PHQ-9";"self-report";11,28;13,39;6,04;6,59;78;85;"16.62";"3.44";78;"17.2";"3.86";85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78;85;"21";"24";NA;NA;NA;2015;"n";"y";"internet";"y";"Deprexis";"auto";"y";"n";10;"390 min";"eu";"high";"adul";42;0,748;"oth";"cut";"adul";"1";"?";"sr";1;3;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Meyer_2015_msd_PHQ-9_FU1_24_self-report_cbt_wl_NA_NA";-0,331625207643018;NA;NA;NA;NA;NA;NA;"Meyer B, Bierbrodt J, Schroder J, Berger T, Beevers CG, Weiss M, et al. Effects of an Internet intervention (Deprexis) on severe depression symptoms: Randomized controlled trial. Internet Interventions. 2015;2(1):48-59."
"224";"Meyer, 2015";"cbt";"wl";NA;NA;NA;NA;0,268102659259508;0,157504852183231;1;"msd";"QoL";"post";12;"SF-12 Mental";"self-report";33,7;30,62;11,24;11,61;78;85;"25.93";"6.95";78;"24.65";"7.31";85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78;85;"17";"12";22;NA;"not activated voucher(n=8), completed fewer than 4 modules or spent less than 60 minutes in the program (n= 14)";2015;"n";"y";"internet";"y";"Deprexis";"auto";"y";"n";10;"390 min";"eu";"high";"adul";42;0,748;"oth";"cut";"adul";"1";"?";"sr";1;3;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Meyer_2015_msd_SF-12Mental_post_12_self-report_cbt_wl_NA_NA";0,268102659259508;NA;NA;NA;NA;NA;NA;"Meyer B, Bierbrodt J, Schroder J, Berger T, Beevers CG, Weiss M, et al. Effects of an Internet intervention (Deprexis) on severe depression symptoms: Randomized controlled trial. Internet Interventions. 2015;2(1):48-59."
"225";"Meyer, 2015";"cbt";"wl";NA;NA;NA;NA;0,142772250411492;0,156997877752432;1;"msd";"QoL";"FU1";24;"SF-12 Mental";"self-report";34,58;32,89;11,74;11,82;78;85;"25.93";"6.95";78;"24.65";"7.31";85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78;85;"21";"24";NA;NA;NA;2015;"n";"y";"internet";"y";"Deprexis";"auto";"y";"n";10;"390 min";"eu";"high";"adul";42;0,748;"oth";"cut";"adul";"1";"?";"sr";1;3;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Meyer_2015_msd_SF-12Mental_FU1_24_self-report_cbt_wl_NA_NA";0,142772250411492;NA;NA;NA;NA;NA;NA;"Meyer B, Bierbrodt J, Schroder J, Berger T, Beevers CG, Weiss M, et al. Effects of an Internet intervention (Deprexis) on severe depression symptoms: Randomized controlled trial. Internet Interventions. 2015;2(1):48-59."
"226";"Meyer, 2015";"cbt";"wl";NA;NA;NA;NA;NA;NA;1;"msd";"treatment satisfaction";"post";12;"ZUF-8";"self-report";24,17;NA;4,82;NA;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;78;NA;"17";NA;22;NA;"not activated voucher(n=8), completed fewer than 4 modules or spent less than 60 minutes in the program (n= 14)";2015;"n";"y";"internet";"y";"Deprexis";"auto";"y";"n";10;"390 min";"eu";"high";"adul";42;0,748;"oth";"cut";"adul";"1";"?";"sr";1;3;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Meyer_2015_msd_ZUF-8_post_12_self-report_cbt_wl_NA_NA";NA;NA;NA;NA;NA;NA;NA;"Meyer B, Bierbrodt J, Schroder J, Berger T, Beevers CG, Weiss M, et al. Effects of an Internet intervention (Deprexis) on severe depression symptoms: Randomized controlled trial. Internet Interventions. 2015;2(1):48-59."
"227";"Meyer, 2019";"cbt";"wl";"eCBT tailored for epilepsy";NA;NA;NA;0,536913322822112;0,14396592555878;1;"msd";"depression";"post";12;"PHQ-9";"self-report";10,42;12,73;4,38;4,19;100;100;"14.74";"3";100;"15.27";"3.35";100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;"27";"19";18;NA;"did not register";2019;"n";"n";"internet";"y";"Emyna";"pure";"y";"n";5;"355,06 min";"eu";"high";"adul";40,3;0,635;"com";"mood";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Meyer_2019_msd_PHQ-9_post_12_self-report_cbt_wl_NA_NA";-0,536913322822112;NA;NA;NA;NA;NA;NA;"Meyer, B., Weiss, M., Holtkamp, M., Arnold, S., Brückner, K., Schröder, J., . . . Nestoriuc, Y. (2019). Effects of an epilepsy-specific Internet intervention (Emyna) on depression: Results of the ENCODE randomized controlled trial. Epilepsia, 60(4), 656-668. doi:10.1111/epi.14673"
"228";"Meyer, 2019";"cbt";"wl";"eCBT tailored for epilepsy";NA;NA;NA;0,50762007944818;0,143697980989597;1;"msd";"depression";"post";12;"NDDIE";"self-report";14,35;16,02;3,4;3,15;100;100;"17.010000000000002";"3.03";100;"17.3";"2.84";100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;100;"27";"19";18;NA;"did not register";2019;"n";"n";"internet";"y";"Emyna";"pure";"y";"n";5;"355,06 min";"eu";"high";"adul";40,3;0,635;"com";"mood";"med";"1";"1";"sr";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Meyer_2019_msd_NDDIE_post_12_self-report_cbt_wl_NA_NA";-0,50762007944818;NA;NA;NA;NA;NA;NA;"Meyer, B., Weiss, M., Holtkamp, M., Arnold, S., Brückner, K., Schröder, J., . . . Nestoriuc, Y. (2019). Effects of an epilepsy-specific Internet intervention (Emyna) on depression: Results of the ENCODE randomized controlled trial. Epilepsia, 60(4), 656-668. doi:10.1111/epi.14673"
